index,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,UTILITY_AVAIL,MZZONE,SALES_PRICE,PROPERTY_AGE,BUILDTYPE_commercial,BUILDTYPE_house,BUILDTYPE_others,AREA_INT_SQFT,AREA_N_ROOM
2012-09-19,P01246,3.0,993.0,66.0,3.0,5.0,1.0,1992-10-05,3.0,6.0,9404600.0,19.956194387405887,0.0,1.0,0.0,2979.0,9.0
2012-09-20,P01243,7.0,1655.0,184.0,4.0,5.0,0.0,1974-10-12,2.0,6.0,13904760.0,37.94113620807666,0.0,0.0,1.0,11585.0,28.0
2012-09-21,P01260,3.0,1083.0,138.0,3.0,2.0,0.0,1999-09-25,4.0,5.0,8642060.0,12.991101984941821,0.0,0.0,1.0,3249.0,9.0
2012-09-22,P01240,6.0,1845.0,130.0,5.0,3.0,0.0,1970-10-15,3.0,6.0,20940440.0,41.93839835728953,1.0,0.0,0.0,11070.0,30.0
2012-09-23,P01238,3.0,1126.0,96.0,3.0,2.0,0.0,1994-10-09,1.0,4.0,8882720.0,17.95756331279945,0.0,0.0,1.0,3378.0,9.0
2012-09-24,P01258,6.0,1841.0,49.0,5.0,5.0,0.0,1979-10-03,1.0,4.0,18976810.0,32.97741273100616,1.0,0.0,0.0,11046.0,30.0
2012-09-25,P01236,3.0,754.0,125.0,2.0,1.0,1.0,2004-10-07,1.0,4.0,6607200.0,7.967145790554415,0.0,1.0,0.0,2262.0,6.0
2012-09-26,P01256,6.0,1578.0,97.0,4.0,5.0,1.0,1990-10-02,2.0,5.0,19627640.0,21.984941820670773,1.0,0.0,0.0,9468.0,24.0
2012-09-27,P01251,3.0,1005.0,47.0,3.0,2.0,1.0,1980-10-05,4.0,6.0,10250450.0,31.978097193702943,0.0,0.0,1.0,3015.0,9.0
2012-09-28,P01249,6.0,1890.0,39.0,5.0,3.0,1.0,1976-10-07,1.0,5.0,14449620.0,35.97535934291581,0.0,0.0,1.0,11340.0,30.0
2012-09-29,P01226,6.0,1767.0,34.0,4.0,4.0,1.0,1975-10-23,4.0,4.0,20331090.0,36.936344969199176,1.0,0.0,0.0,10602.0,24.0
2012-09-30,P01247,6.0,1600.0,154.0,4.0,2.0,1.0,1991-10-06,1.0,4.0,11920820.0,20.985626283367555,0.0,1.0,0.0,9600.0,24.0
2012-10-01,P01219,6.0,1581.0,143.0,4.0,4.0,1.0,1997-10-22,3.0,4.0,18011000.0,14.94318959616701,1.0,0.0,0.0,9486.0,24.0
2012-10-02,P01244,7.0,1596.0,89.0,4.0,4.0,0.0,2002-10-05,3.0,5.0,18896300.0,9.99315537303217,1.0,0.0,0.0,11172.0,28.0
2012-10-03,P01241,7.0,1589.0,4.0,4.0,2.0,0.0,1996-10-07,2.0,6.0,12911990.0,15.989048596851472,0.0,0.0,1.0,11123.0,28.0
2012-10-04,P01239,6.0,1699.0,185.0,4.0,3.0,1.0,1969-10-15,1.0,4.0,19297260.0,42.97056810403833,1.0,0.0,0.0,10194.0,24.0
2012-10-05,P01237,6.0,1836.0,130.0,5.0,4.0,0.0,1976-10-14,3.0,5.0,13378150.0,35.97535934291581,0.0,0.0,1.0,11016.0,30.0
2012-10-06,P01235,6.0,1911.0,150.0,5.0,1.0,1.0,1996-10-10,1.0,4.0,13382350.0,15.989048596851472,0.0,0.0,1.0,11466.0,30.0
2012-10-07,P01234,6.0,1754.0,118.0,4.0,2.0,0.0,1967-10-19,3.0,4.0,11960070.0,44.969199178644764,0.0,0.0,1.0,10524.0,24.0
2012-10-08,P01232,3.0,942.0,44.0,3.0,5.0,0.0,1982-10-16,2.0,6.0,7913300.0,29.97946611909651,0.0,1.0,0.0,2826.0,9.0
2012-10-09,P01220,6.0,1822.0,122.0,5.0,5.0,1.0,1976-10-27,3.0,6.0,14727220.0,35.950718685831625,0.0,1.0,0.0,10932.0,30.0
2012-10-10,P01231,3.0,964.0,166.0,3.0,1.0,1.0,2004-10-12,3.0,6.0,10066680.0,7.994524298425736,0.0,0.0,1.0,2892.0,9.0
2012-10-11,P01212,3.0,946.0,190.0,3.0,3.0,1.0,1996-10-25,2.0,4.0,8275800.0,15.961670088980151,0.0,1.0,0.0,2838.0,9.0
2012-10-12,P01227,7.0,1924.0,158.0,5.0,4.0,0.0,2007-10-14,1.0,4.0,13708870.0,4.996577686516085,0.0,0.0,1.0,13468.0,35.0
2012-10-13,P01225,3.0,1178.0,82.0,3.0,2.0,1.0,1984-10-20,1.0,4.0,12718400.0,27.980835044490075,1.0,0.0,0.0,3534.0,9.0
2012-10-14,P01215,6.0,1869.0,69.0,5.0,5.0,0.0,1976-10-30,2.0,6.0,15010890.0,35.95619438740589,0.0,0.0,1.0,11214.0,30.0
2012-10-15,P01208,3.0,1128.0,141.0,3.0,2.0,0.0,1977-11-02,4.0,5.0,12072650.0,34.95140314852841,1.0,0.0,0.0,3384.0,9.0
2012-10-16,P01222,3.0,738.0,8.0,2.0,5.0,1.0,2000-10-19,2.0,5.0,10625000.0,11.991786447638603,1.0,0.0,0.0,2214.0,6.0
2012-10-17,P01209,3.0,1258.0,73.0,4.0,5.0,1.0,1985-10-31,3.0,6.0,11154910.0,26.962354551676935,0.0,0.0,1.0,3774.0,12.0
2012-10-18,P01218,3.0,1022.0,68.0,3.0,4.0,0.0,1980-10-26,1.0,6.0,9089140.0,31.978097193702943,0.0,0.0,1.0,3066.0,9.0
2012-10-19,P01217,3.0,1015.0,134.0,3.0,2.0,0.0,1995-10-24,2.0,5.0,9168900.0,16.98836413415469,0.0,0.0,1.0,3045.0,9.0
2012-10-20,P01216,3.0,894.0,89.0,3.0,3.0,0.0,1984-10-27,2.0,6.0,10882400.0,27.980835044490075,1.0,0.0,0.0,2682.0,9.0
2012-10-21,P01213,6.0,1738.0,19.0,4.0,1.0,0.0,1970-11-01,4.0,6.0,13104880.0,41.97125256673511,0.0,0.0,1.0,10428.0,24.0
2012-10-22,P01203,3.0,1068.0,53.0,3.0,4.0,0.0,2004-10-28,1.0,5.0,8411400.0,7.983572895277208,0.0,1.0,0.0,3204.0,9.0
2012-10-23,P01210,3.0,969.0,184.0,3.0,4.0,1.0,1975-11-02,4.0,6.0,13556150.0,36.97467488021903,1.0,0.0,0.0,2907.0,9.0
2012-10-24,P01207,3.0,1058.0,114.0,3.0,4.0,1.0,1999-10-28,2.0,5.0,9437150.0,12.991101984941821,0.0,1.0,0.0,3174.0,9.0
2012-10-25,P01205,3.0,1248.0,123.0,4.0,2.0,1.0,2007-10-27,4.0,5.0,15195150.0,4.996577686516085,1.0,0.0,0.0,3744.0,12.0
2012-10-26,P01201,3.0,1082.0,194.0,3.0,2.0,1.0,1994-10-31,3.0,5.0,12944300.0,17.987679671457904,1.0,0.0,0.0,3246.0,9.0
2012-10-27,P01200,7.0,1665.0,159.0,4.0,4.0,1.0,1990-11-02,4.0,6.0,20656290.0,21.984941820670773,1.0,0.0,0.0,11655.0,28.0
2012-10-28,P01196,6.0,1719.0,101.0,4.0,5.0,1.0,1991-11-07,4.0,4.0,19494670.0,20.974674880219027,1.0,0.0,0.0,10314.0,24.0
2012-10-29,P01189,3.0,1035.0,90.0,3.0,1.0,0.0,1981-11-14,2.0,6.0,8274200.0,30.95687885010267,0.0,0.0,1.0,3105.0,9.0
2012-10-30,P01190,3.0,1227.0,143.0,4.0,4.0,1.0,1996-11-10,2.0,4.0,8845600.0,15.969883641341546,0.0,1.0,0.0,3681.0,12.0
2012-10-31,P01187,3.0,1165.0,108.0,3.0,1.0,0.0,1973-11-17,3.0,6.0,8196250.0,38.954140999315534,0.0,1.0,0.0,3495.0,9.0
2012-11-01,P01187,3.0,1165.0,108.0,3.0,1.0,0.0,1973-11-17,3.0,6.0,8196250.0,38.954140999315534,0.0,1.0,0.0,3495.0,9.0
2012-11-02,P01193,7.0,1851.0,181.0,5.0,4.0,1.0,1985-11-09,4.0,4.0,13698720.0,26.981519507186857,0.0,0.0,1.0,12957.0,35.0
2012-11-03,P01182,3.0,897.0,126.0,3.0,5.0,0.0,2008-11-09,1.0,5.0,7649800.0,3.9835728952772076,0.0,1.0,0.0,2691.0,9.0
2012-11-04,P01183,3.0,1215.0,30.0,4.0,2.0,0.0,2003-11-11,4.0,6.0,10569900.0,8.982888432580424,0.0,0.0,1.0,3645.0,12.0
2012-11-05,P01181,3.0,1187.0,1.0,3.0,2.0,1.0,1992-11-15,3.0,4.0,9802790.0,19.972621492128678,0.0,0.0,1.0,3561.0,9.0
2012-11-06,P01191,3.0,1212.0,65.0,4.0,1.0,1.0,1979-11-15,4.0,5.0,10995190.0,32.97741273100616,0.0,0.0,1.0,3636.0,12.0
2012-11-07,P01188,6.0,1707.0,190.0,4.0,3.0,0.0,1975-11-17,4.0,4.0,11050140.0,36.97467488021903,0.0,1.0,0.0,10242.0,24.0
2012-11-08,P01185,6.0,1571.0,41.0,4.0,4.0,1.0,1979-11-17,3.0,5.0,12511690.0,32.97741273100616,0.0,0.0,1.0,9426.0,24.0
2012-11-09,P01174,3.0,700.0,172.0,2.0,2.0,1.0,1986-11-20,2.0,6.0,10163100.0,25.971252566735114,1.0,0.0,0.0,2100.0,6.0
2012-11-10,P01179,3.0,722.0,142.0,2.0,2.0,0.0,1978-11-19,4.0,4.0,6494240.0,33.97672826830938,0.0,0.0,1.0,2166.0,6.0
2012-11-11,P01178,3.0,1024.0,77.0,3.0,4.0,1.0,1996-11-15,4.0,4.0,12091400.0,15.989048596851472,1.0,0.0,0.0,3072.0,9.0
2012-11-12,P01177,3.0,879.0,19.0,3.0,2.0,0.0,1990-11-18,4.0,5.0,7056300.0,21.984941820670773,0.0,1.0,0.0,2637.0,9.0
2012-11-13,P01176,3.0,1216.0,12.0,4.0,2.0,1.0,1990-11-19,1.0,4.0,9748900.0,21.984941820670773,0.0,1.0,0.0,3648.0,12.0
2012-11-14,P01173,7.0,1973.0,80.0,5.0,4.0,1.0,1984-11-21,4.0,5.0,13614160.0,27.980835044490075,0.0,1.0,0.0,13811.0,35.0
2012-11-15,P01175,3.0,1281.0,90.0,4.0,4.0,1.0,1997-11-17,1.0,6.0,10320050.0,14.99520876112252,0.0,1.0,0.0,3843.0,12.0
2012-11-16,P01170,6.0,1874.0,10.0,5.0,1.0,1.0,1985-11-23,4.0,6.0,14602660.0,26.981519507186857,0.0,0.0,1.0,11244.0,30.0
2012-11-17,P01172,3.0,877.0,21.0,3.0,1.0,1.0,1979-11-23,3.0,6.0,12640950.0,32.98562628336756,1.0,0.0,0.0,2631.0,9.0
2012-11-18,P01168,6.0,1707.0,133.0,4.0,3.0,0.0,1970-11-29,3.0,4.0,17363590.0,41.97125256673511,1.0,0.0,0.0,10242.0,24.0
2012-11-19,P01165,3.0,943.0,111.0,3.0,5.0,0.0,1995-11-24,4.0,4.0,7710860.0,16.98836413415469,0.0,0.0,1.0,2829.0,9.0
2012-11-20,P01162,3.0,1296.0,170.0,4.0,3.0,0.0,2007-11-22,3.0,4.0,9576550.0,4.996577686516085,0.0,1.0,0.0,3888.0,12.0
2012-11-21,P01161,7.0,1739.0,16.0,4.0,5.0,1.0,1975-12-01,2.0,5.0,20477590.0,36.97467488021903,1.0,0.0,0.0,12173.0,28.0
2012-11-22,P01166,3.0,1008.0,84.0,3.0,1.0,0.0,1980-11-26,2.0,6.0,9324960.0,31.98904859685147,0.0,0.0,1.0,3024.0,9.0
2012-11-23,P01159,3.0,788.0,6.0,2.0,5.0,0.0,1990-11-29,3.0,6.0,8578100.0,21.984941820670773,0.0,1.0,0.0,2364.0,6.0
2012-11-24,P01157,3.0,1066.0,107.0,3.0,1.0,1.0,1982-12-02,4.0,5.0,9572300.0,29.97946611909651,0.0,1.0,0.0,3198.0,9.0
2012-11-25,P01155,6.0,1666.0,173.0,4.0,1.0,0.0,1988-12-01,4.0,5.0,11991280.0,23.983572895277206,0.0,1.0,0.0,9996.0,24.0
2012-11-26,P01152,7.0,1755.0,67.0,4.0,1.0,1.0,1975-12-06,2.0,5.0,13957390.0,36.97467488021903,0.0,0.0,1.0,12285.0,28.0
2012-11-27,P01149,7.0,1989.0,162.0,5.0,1.0,0.0,2005-11-29,3.0,5.0,14459960.0,6.995208761122519,0.0,0.0,1.0,13923.0,35.0
2012-11-28,P01148,3.0,1064.0,120.0,3.0,1.0,1.0,1985-12-05,1.0,5.0,9955930.0,26.981519507186857,0.0,0.0,1.0,3192.0,9.0
2012-11-29,P01145,6.0,1552.0,18.0,4.0,1.0,0.0,1968-12-10,2.0,5.0,17359980.0,43.969883641341546,1.0,0.0,0.0,9312.0,24.0
2012-11-30,P01142,3.0,932.0,99.0,3.0,5.0,0.0,1984-12-07,4.0,5.0,8120800.0,27.980835044490075,0.0,1.0,0.0,2796.0,9.0
2012-12-01,P01164,3.0,802.0,150.0,3.0,3.0,1.0,1977-11-28,1.0,4.0,7178990.0,35.00889801505818,0.0,0.0,1.0,2406.0,9.0
2012-12-02,P01160,3.0,1069.0,199.0,3.0,5.0,1.0,1987-11-28,1.0,5.0,8857150.0,25.013004791238878,0.0,1.0,0.0,3207.0,9.0
2012-12-03,P01158,6.0,1509.0,109.0,4.0,1.0,1.0,1980-12-02,3.0,6.0,13583660.0,32.002737850787135,0.0,0.0,1.0,9054.0,24.0
2012-12-04,P01137,6.0,1970.0,77.0,5.0,4.0,0.0,1980-12-12,2.0,6.0,15209340.0,31.978097193702943,0.0,0.0,1.0,11820.0,30.0
2012-12-05,P01156,6.0,1585.0,188.0,4.0,2.0,0.0,1995-11-30,4.0,5.0,17382790.0,17.01574264202601,1.0,0.0,0.0,9510.0,24.0
2012-12-06,P01133,3.0,710.0,83.0,2.0,1.0,1.0,2002-12-09,4.0,6.0,8062500.0,9.99315537303217,0.0,1.0,0.0,2130.0,6.0
2012-12-07,P01133,3.0,710.0,83.0,2.0,1.0,1.0,2002-12-09,4.0,6.0,8062500.0,9.99315537303217,0.0,1.0,0.0,2130.0,6.0
2012-12-08,P01127,3.0,1114.0,60.0,3.0,2.0,1.0,2006-12-10,2.0,5.0,9688300.0,5.9958932238193015,0.0,1.0,0.0,3342.0,9.0
2012-12-09,P01125,3.0,1160.0,12.0,3.0,5.0,0.0,1977-12-18,1.0,4.0,7533450.0,34.97604380561259,0.0,1.0,0.0,3480.0,9.0
2012-12-10,P01122,7.0,1993.0,62.0,5.0,2.0,1.0,2000-12-13,2.0,4.0,13503490.0,11.991786447638603,0.0,1.0,0.0,13951.0,35.0
2012-12-11,P01119,3.0,1117.0,10.0,3.0,4.0,0.0,1995-12-16,2.0,4.0,12704950.0,16.98836413415469,1.0,0.0,0.0,3351.0,9.0
2012-12-12,P01118,7.0,1865.0,131.0,5.0,3.0,1.0,2001-12-15,2.0,5.0,14263020.0,10.992470910335387,0.0,1.0,0.0,13055.0,35.0
2012-12-13,P01154,3.0,1095.0,52.0,3.0,1.0,0.0,1993-11-30,4.0,4.0,8367250.0,19.0362765229295,0.0,1.0,0.0,3285.0,9.0
2012-12-14,P01115,6.0,1985.0,39.0,5.0,1.0,0.0,1985-12-21,4.0,5.0,12244540.0,26.981519507186857,0.0,1.0,0.0,11910.0,30.0
2012-12-15,P01113,3.0,701.0,52.0,2.0,1.0,0.0,1976-12-24,4.0,4.0,8513600.0,35.97535934291581,1.0,0.0,0.0,2103.0,6.0
2012-12-16,P01112,6.0,1890.0,101.0,5.0,3.0,0.0,1995-12-21,2.0,4.0,11505040.0,16.98836413415469,0.0,1.0,0.0,11340.0,30.0
2012-12-17,P01110,3.0,1213.0,142.0,4.0,1.0,1.0,2005-12-19,3.0,5.0,10243060.0,6.995208761122519,0.0,0.0,1.0,3639.0,12.0
2012-12-18,P01150,6.0,1617.0,128.0,4.0,4.0,0.0,1976-12-06,4.0,6.0,11367820.0,36.03285420944559,0.0,1.0,0.0,9702.0,24.0
2012-12-19,P01109,3.0,704.0,169.0,2.0,3.0,0.0,1994-12-24,2.0,5.0,7176980.0,17.987679671457904,0.0,0.0,1.0,2112.0,6.0
2012-12-20,P01108,3.0,1028.0,158.0,3.0,4.0,0.0,1990-12-26,3.0,6.0,9429860.0,21.984941820670773,0.0,0.0,1.0,3084.0,9.0
2012-12-21,P01107,3.0,1198.0,105.0,3.0,4.0,0.0,1976-12-30,4.0,4.0,8249260.0,35.97535934291581,0.0,0.0,1.0,3594.0,9.0
2012-12-22,P01135,3.0,1052.0,106.0,3.0,4.0,0.0,1982-12-14,3.0,6.0,8187100.0,30.023271731690624,0.0,1.0,0.0,3156.0,9.0
2012-12-23,P01128,3.0,950.0,156.0,3.0,4.0,1.0,1974-12-17,3.0,6.0,9817500.0,38.01779603011636,0.0,1.0,0.0,2850.0,9.0
2012-12-24,P01129,3.0,1219.0,4.0,4.0,4.0,0.0,1993-12-12,4.0,4.0,12578650.0,19.033538672142367,1.0,0.0,0.0,3657.0,12.0
2012-12-25,P01104,3.0,872.0,166.0,3.0,2.0,0.0,1983-01-02,1.0,4.0,7693740.0,29.97946611909651,0.0,0.0,1.0,2616.0,9.0
2012-12-26,P01103,6.0,1994.0,68.0,5.0,1.0,1.0,2000-12-29,3.0,6.0,15147490.0,11.991786447638603,0.0,1.0,0.0,11964.0,30.0
2012-12-27,P01099,3.0,717.0,130.0,2.0,5.0,0.0,1985-01-03,1.0,6.0,7539800.0,27.980835044490075,0.0,1.0,0.0,2151.0,6.0
2012-12-28,P01098,3.0,806.0,199.0,3.0,3.0,0.0,1993-01-02,1.0,5.0,8278220.0,19.98631074606434,0.0,0.0,1.0,2418.0,9.0
2012-12-29,P01097,3.0,965.0,92.0,3.0,4.0,0.0,1986-01-05,3.0,6.0,9625300.0,26.981519507186857,0.0,0.0,1.0,2895.0,9.0
2012-12-30,P01096,6.0,1780.0,30.0,4.0,4.0,1.0,1969-01-10,3.0,4.0,11574780.0,43.969883641341546,0.0,1.0,0.0,10680.0,24.0
2012-12-31,P01093,3.0,847.0,6.0,3.0,2.0,1.0,1978-01-09,4.0,6.0,8931450.0,34.97604380561259,0.0,1.0,0.0,2541.0,9.0
2013-01-01,P01092,3.0,1232.0,151.0,4.0,3.0,1.0,1991-01-07,2.0,5.0,9371100.0,21.984941820670773,0.0,1.0,0.0,3696.0,12.0
2013-01-02,P01090,3.0,1251.0,14.0,4.0,2.0,0.0,2004-01-05,1.0,5.0,13846950.0,8.993839835728952,1.0,0.0,0.0,3753.0,12.0
2013-01-03,P01089,7.0,1541.0,111.0,4.0,2.0,1.0,1980-01-12,2.0,5.0,18197010.0,32.97741273100616,1.0,0.0,0.0,10787.0,28.0
2013-01-04,P01088,3.0,921.0,68.0,3.0,2.0,1.0,1985-01-11,1.0,6.0,12051200.0,27.980835044490075,1.0,0.0,0.0,2763.0,9.0
2013-01-05,P01087,7.0,1580.0,35.0,4.0,5.0,0.0,2005-01-07,2.0,6.0,19286610.0,7.994524298425736,1.0,0.0,0.0,11060.0,28.0
2013-01-06,P01111,3.0,1238.0,34.0,4.0,1.0,1.0,2007-12-18,2.0,4.0,10064150.0,5.054072553045859,0.0,1.0,0.0,3714.0,12.0
2013-01-07,P01084,7.0,1609.0,105.0,4.0,4.0,0.0,1968-01-19,1.0,5.0,17720900.0,44.969199178644764,1.0,0.0,0.0,11263.0,28.0
2013-01-08,P01083,7.0,1649.0,66.0,4.0,2.0,1.0,1994-01-13,2.0,4.0,12436750.0,18.986995208761122,0.0,0.0,1.0,11543.0,28.0
2013-01-09,P01080,3.0,1298.0,124.0,4.0,5.0,1.0,1977-01-18,3.0,6.0,16006000.0,35.97535934291581,1.0,0.0,0.0,3894.0,12.0
2013-01-10,P01105,6.0,1549.0,65.0,4.0,1.0,0.0,2007-12-27,1.0,4.0,11866220.0,5.040383299110198,0.0,0.0,1.0,9294.0,24.0
2013-01-11,P01074,6.0,1839.0,153.0,5.0,5.0,1.0,1999-01-15,3.0,4.0,13903480.0,13.990417522245037,0.0,1.0,0.0,11034.0,30.0
2013-01-12,P01102,7.0,1692.0,24.0,4.0,2.0,1.0,1983-01-03,3.0,5.0,13669910.0,30.026009582477755,0.0,0.0,1.0,11844.0,28.0
2013-01-13,P01095,3.0,825.0,9.0,3.0,1.0,1.0,1998-01-03,2.0,5.0,11338250.0,15.028062970568104,1.0,0.0,0.0,2475.0,9.0
2013-01-14,P01070,3.0,772.0,159.0,2.0,3.0,1.0,2008-01-16,3.0,4.0,8336390.0,4.996577686516085,0.0,0.0,1.0,2316.0,6.0
2013-01-15,P01068,3.0,1163.0,88.0,3.0,5.0,0.0,1978-01-24,4.0,4.0,12123250.0,34.97604380561259,1.0,0.0,0.0,3489.0,9.0
2013-01-16,P01063,3.0,1021.0,169.0,3.0,4.0,0.0,1991-01-22,2.0,6.0,9338270.0,21.984941820670773,0.0,0.0,1.0,3063.0,9.0
2013-01-17,P01091,3.0,913.0,59.0,3.0,1.0,1.0,1974-01-11,1.0,6.0,11597050.0,39.017111567419576,1.0,0.0,0.0,2739.0,9.0
2013-01-18,P01059,3.0,968.0,52.0,3.0,3.0,0.0,1987-01-25,4.0,5.0,7543900.0,25.982203969883642,0.0,1.0,0.0,2904.0,9.0
2013-01-19,P01086,3.0,837.0,196.0,3.0,4.0,0.0,2006-01-07,4.0,4.0,8315940.0,7.0335386721423685,0.0,0.0,1.0,2511.0,9.0
2013-01-20,P01085,6.0,1896.0,101.0,5.0,4.0,0.0,1985-01-14,4.0,5.0,20684660.0,28.016427104722794,1.0,0.0,0.0,11376.0,30.0
2013-01-21,P01057,3.0,1291.0,113.0,4.0,2.0,1.0,1982-01-29,3.0,5.0,10499650.0,30.978781656399725,0.0,1.0,0.0,3873.0,12.0
2013-01-22,P01057,3.0,1291.0,113.0,4.0,2.0,1.0,1982-01-29,3.0,5.0,10499650.0,30.978781656399725,0.0,1.0,0.0,3873.0,12.0
2013-01-23,P01052,3.0,702.0,14.0,2.0,3.0,0.0,1996-01-28,4.0,4.0,6437350.0,16.98836413415469,0.0,1.0,0.0,2106.0,6.0
2013-01-24,P01082,3.0,1142.0,74.0,3.0,4.0,0.0,1978-01-17,4.0,4.0,8559850.0,35.01984941820671,0.0,1.0,0.0,3426.0,9.0
2013-01-25,P01081,3.0,942.0,18.0,3.0,3.0,1.0,1975-01-19,4.0,5.0,9824040.0,38.01779603011636,0.0,0.0,1.0,2826.0,9.0
2013-01-26,P01078,3.0,790.0,33.0,2.0,2.0,0.0,1975-01-19,4.0,6.0,7979400.0,38.02053388090349,0.0,0.0,1.0,2370.0,6.0
2013-01-27,P01051,6.0,1558.0,152.0,4.0,5.0,1.0,1975-02-06,2.0,5.0,12255910.0,37.973990417522245,0.0,1.0,0.0,9348.0,24.0
2013-01-28,P01048,3.0,1114.0,22.0,3.0,5.0,0.0,1994-02-02,2.0,5.0,13551850.0,18.986995208761122,1.0,0.0,0.0,3342.0,9.0
2013-01-29,P01045,6.0,1823.0,13.0,5.0,4.0,1.0,1971-02-09,3.0,5.0,20819590.0,41.97125256673511,1.0,0.0,0.0,10938.0,30.0
2013-01-30,P01043,7.0,1795.0,51.0,4.0,2.0,0.0,1980-02-08,4.0,6.0,13820610.0,32.97741273100616,0.0,0.0,1.0,12565.0,28.0
2013-01-31,P01071,3.0,915.0,125.0,3.0,1.0,1.0,1976-01-21,3.0,4.0,8133300.0,37.02943189596167,0.0,0.0,1.0,2745.0,9.0
2013-02-01,P01042,3.0,951.0,128.0,3.0,2.0,0.0,1983-02-09,2.0,6.0,11264700.0,29.97946611909651,1.0,0.0,0.0,2853.0,9.0
2013-02-02,P01069,3.0,704.0,127.0,2.0,1.0,1.0,1983-01-23,2.0,6.0,7769980.0,30.028747433264886,0.0,0.0,1.0,2112.0,6.0
2013-02-03,P01066,6.0,1556.0,181.0,4.0,1.0,0.0,1986-01-23,3.0,6.0,10797790.0,27.030800821355236,0.0,1.0,0.0,9336.0,24.0
2013-02-04,P01038,3.0,1229.0,128.0,4.0,2.0,0.0,2001-02-07,4.0,5.0,9416330.0,11.991786447638603,0.0,0.0,1.0,3687.0,12.0
2013-02-05,P01062,3.0,1096.0,179.0,3.0,5.0,1.0,1973-01-26,3.0,4.0,10039720.0,40.02737850787132,0.0,0.0,1.0,3288.0,9.0
2013-02-06,P01034,3.0,1099.0,43.0,3.0,5.0,0.0,1984-02-14,3.0,4.0,8195150.0,28.980150581793293,0.0,1.0,0.0,3297.0,9.0
2013-02-07,P01032,3.0,973.0,155.0,3.0,5.0,1.0,1984-02-15,2.0,4.0,8457350.0,28.980150581793293,0.0,1.0,0.0,2919.0,9.0
2013-02-08,P01061,6.0,1520.0,166.0,4.0,1.0,0.0,1976-01-28,4.0,4.0,15754040.0,37.0321697467488,1.0,0.0,0.0,9120.0,24.0
2013-02-09,P01055,6.0,1898.0,86.0,5.0,2.0,1.0,2007-01-24,2.0,5.0,13081070.0,6.04517453798768,0.0,1.0,0.0,11388.0,30.0
2013-02-10,P01031,3.0,1209.0,186.0,4.0,2.0,0.0,1978-02-19,1.0,4.0,12501250.0,34.97604380561259,1.0,0.0,0.0,3627.0,12.0
2013-02-11,P01053,6.0,1857.0,28.0,5.0,4.0,0.0,1978-02-01,2.0,4.0,13378610.0,35.0280629705681,0.0,0.0,1.0,11142.0,30.0
2013-02-12,P01029,3.0,1276.0,42.0,4.0,5.0,1.0,2008-02-14,4.0,5.0,11207070.0,4.996577686516085,0.0,0.0,1.0,3828.0,12.0
2013-02-13,P01028,7.0,1877.0,131.0,5.0,3.0,0.0,2001-02-16,4.0,5.0,13575290.0,11.991786447638603,0.0,1.0,0.0,13139.0,35.0
2013-02-14,P01049,3.0,1083.0,163.0,3.0,1.0,1.0,1988-02-04,4.0,4.0,8614150.0,25.02943189596167,0.0,1.0,0.0,3249.0,9.0
2013-02-15,P01027,7.0,1578.0,64.0,4.0,2.0,0.0,1980-02-24,3.0,6.0,17623460.0,32.97741273100616,1.0,0.0,0.0,11046.0,28.0
2013-02-16,P01025,3.0,1005.0,105.0,3.0,3.0,1.0,1978-02-25,2.0,5.0,12524250.0,34.97604380561259,1.0,0.0,0.0,3015.0,9.0
2013-02-17,P01024,6.0,1983.0,73.0,5.0,3.0,1.0,1984-02-25,3.0,4.0,14603420.0,28.980150581793293,0.0,0.0,1.0,11898.0,30.0
2013-02-18,P01046,6.0,1814.0,195.0,5.0,2.0,0.0,2005-01-31,2.0,6.0,13479660.0,8.049281314168377,0.0,1.0,0.0,10884.0,30.0
2013-02-19,P01022,3.0,910.0,81.0,3.0,5.0,0.0,1984-02-27,2.0,6.0,8364650.0,28.980150581793293,0.0,0.0,1.0,2730.0,9.0
2013-02-20,P01021,6.0,1595.0,58.0,4.0,1.0,0.0,2000-02-24,2.0,4.0,10854110.0,12.991101984941821,0.0,0.0,1.0,9570.0,24.0
2013-02-21,P01020,3.0,1083.0,146.0,3.0,3.0,1.0,1988-02-28,4.0,6.0,14204550.0,24.982888432580424,1.0,0.0,0.0,3249.0,9.0
2013-02-22,P01041,3.0,875.0,39.0,3.0,3.0,1.0,1995-02-06,3.0,5.0,11953500.0,18.04517453798768,1.0,0.0,0.0,2625.0,9.0
2013-02-23,P01017,3.0,1148.0,82.0,3.0,3.0,1.0,1985-03-02,1.0,6.0,11074760.0,27.980835044490075,0.0,0.0,1.0,3444.0,9.0
2013-02-24,P01016,3.0,1114.0,64.0,3.0,2.0,1.0,1979-03-05,3.0,5.0,9738300.0,33.97672826830938,0.0,1.0,0.0,3342.0,9.0
2013-02-25,P01014,3.0,1097.0,126.0,3.0,3.0,1.0,1991-03-03,3.0,4.0,8929390.0,21.984941820670773,0.0,0.0,1.0,3291.0,9.0
2013-02-26,P01036,7.0,1840.0,55.0,5.0,4.0,1.0,1972-02-17,3.0,6.0,14477820.0,41.02669404517454,0.0,1.0,0.0,12880.0,35.0
